,SampleDate,pH,Location,Temperature,DissolvedOxygen,Conductivity,BiologicalOxygenDemand,TotalSuspendedSolids,EColi,Ammonia,Nitrate
973,2016-04-14,8.32,Big Sioux River @ Falls Park,12.41,10.56,1.271,,,,,3.9
974,2016-04-21,8.31,Big Sioux River @ Falls Park,13.26,10.34,1.078,,,,,1.9
975,2016-04-26,8.4,Big Sioux River @ Falls Park,13.7,9.91,1.22,7.2,,,,0.38
976,2016-05-03,8.26,Big Sioux River @ Falls Park,12.42,10.88,1.226,,81.0,980.0,0.04,4.8
977,2016-05-06,8.33,Big Sioux River @ Falls Park,16.16,9.24,1.367,3.7,57.0,272.0,,3.9
978,2016-05-09,8.32,Big Sioux River @ Falls Park,17.11,9.35,1.392,4.1,20.0,130.0,0.01,4.0
979,2016-05-12,8.36,Big Sioux River @ Falls Park,14.79,8.88,1.369,,26.5,2420.0,0.02,3.2
980,2016-05-17,8.33,Big Sioux River @ Falls Park,14.12,9.94,1.368,1.9,35.0,178.0,,4.4
981,2016-05-19,8.5,Big Sioux River @ Falls Park,17.37,9.28,1.351,3.5,32.0,291.0,0.05,3.7
982,2016-05-24,8.3,Big Sioux River @ Falls Park,19.27,8.35,1.243,,37.0,1046.0,,3.0
983,2016-05-26,8.41,Big Sioux River @ Falls Park,21.56,7.8,1.319,,70.0,579.0,,2.8
984,2016-05-31,8.22,Big Sioux River @ Falls Park,19.47,8.14,6.931,5.7,138.0,5475.0,,4.1
985,2016-06-02,8.26,Big Sioux River @ Falls Park,19.36,8.3,1.228,3.3,104.0,697.0,0.08,5.0
986,2016-06-07,8.37,Big Sioux River @ Falls Park,13.47,8.36,1.355,3.6,114.0,345.0,0.02,4.3
987,2016-06-08,8.42,Big Sioux River @ Falls Park,19.46,8.21,1.335,4.8,104.0,959.0,0.02,2.2
988,2016-06-14,8.48,Big Sioux River @ Falls Park,24.5,6.81,1.275,6.8,89.0,1223.0,0.02,2.8
989,2016-06-16,8.61,Big Sioux River @ Falls Park,25.72,7.53,1.23,7.6,103.0,410.0,0.02,2.7
990,2016-06-21,8.45,Big Sioux River @ Falls Park,23.58,7.31,1.201,5.7,38.0,411.0,0.02,2.9
991,2016-06-23,8.39,Big Sioux River @ Falls Park,24.3,7.09,1.078,5.6,141.0,727.0,0.02,2.6
992,2016-06-28,8.53,Big Sioux River @ Falls Park,23.49,7.79,1.148,6.6,86.0,291.0,0.03,1.3
993,2016-06-30,8.64,Big Sioux River @ Falls Park,25.75,6.99,1.126,9.9,77.0,197.0,0.01,0.69
994,2016-07-05,8.26,Big Sioux River @ Falls Park,23.94,8.39,1.107,8.2,31.0,98.0,0.02,0.45
995,2016-07-07,8.24,Big Sioux River @ Falls Park,23.59,7.43,1.066,6.6,42.0,2247.0,0.04,0.95
996,2016-07-12,8.33,Big Sioux River @ Falls Park,23.46,7.06,1.063,5.5,40.0,201.0,0.08,0.58
997,2016-07-14,8.7,Big Sioux River @ Falls Park,24.07,9.69,1.033,7.7,38.0,260.0,0.02,1.0
998,2016-07-19,8.2,Big Sioux River @ Falls Park,25.06,6.42,0.84,11.3,52.5,2419.6,0.03,0.014
999,2016-07-20,8.26,Big Sioux River @ Falls Park,25.46,7.21,0.963,9.2,47.0,922.0,0.01,0.01
1000,2016-07-26,8.45,Big Sioux River @ Falls Park,25.45,6.74,0.864,8.0,85.0,272.0,0.03,0.01
1001,2016-07-28,8.36,Big Sioux River @ Falls Park,24.0,7.83,0.888,11.2,100.0,203.0,0.01,0.01
1002,2016-08-02,8.32,Big Sioux River @ Falls Park,23.98,6.68,0.894,13.1,84.0,108.0,0.01,0.01
1003,2016-08-04,8.44,Big Sioux River @ Falls Park,25.55,7.86,0.909,7.6,53.0,980.0,0.03,0.01
1004,2016-08-10,8.3,Big Sioux River @ Falls Park,26.58,6.22,0.933,7.1,55.0,582.0,0.03,0.01
1005,2016-08-11,8.08,Big Sioux River @ Falls Park,24.11,6.99,0.577,9.5,109.0,4839.0,0.04,0.28
1006,2016-08-16,8.41,Big Sioux River @ Falls Park,23.65,6.54,0.795,16.7,210.0,364.0,0.03,0.01
1007,2016-08-18,8.52,Big Sioux River @ Falls Park,25.08,10.05,0.774,11.9,200.0,288.0,0.01,0.01
1008,2016-08-23,8.67,Big Sioux River @ Falls Park,21.37,7.2,0.91,7.7,110.0,201.0,0.02,0.5
1009,2016-08-25,8.78,Big Sioux River @ Falls Park,21.67,7.52,0.985,5.9,97.0,265.0,0.02,0.63
1010,2016-08-30,8.55,Big Sioux River @ Falls Park,23.51,8.24,0.917,5.9,102.0,201.0,0.02,0.01
1011,2016-09-01,8.36,Big Sioux River @ Falls Park,21.73,6.83,0.959,12.0,93.0,145.0,0.02,0.01
1012,2016-09-06,8.13,Big Sioux River @ Falls Park,21.61,6.0,0.831,6.2,72.0,3255.0,0.03,0.093
1013,2016-09-08,8.42,Big Sioux River @ Falls Park,21.89,6.02,0.873,9.3,74.0,670.0,0.02,0.01
1014,2016-09-13,8.34,Big Sioux River @ Falls Park,15.75,7.88,0.92,9.9,67.0,160.0,0.01,0.01
1015,2016-09-15,7.84,Big Sioux River @ Falls Park,17.24,9.32,0.195,10.8,478.0,4839.0,0.16,0.23
1016,2016-09-20,8.2,Big Sioux River @ Falls Park,19.25,8.4,1.202,3.2,26.0,231.0,0.02,0.9
1017,2016-09-22,8.2,Big Sioux River @ Falls Park,21.48,8.85,1.242,3.7,25.0,315.0,0.02,0.73
1018,2016-09-27,8.18,Big Sioux River @ Falls Park,13.81,10.05,1.238,2.4,13.0,461.0,0.02,0.84
1019,2016-09-29,8.26,Big Sioux River @ Falls Park,13.77,9.6,0.932,11.8,57.0,201.0,0.02,0.014
1020,2016-10-04,8.19,Big Sioux River @ Falls Park,16.52,9.32,0.877,8.9,,,,1.2
1021,2016-10-11,8.2,Big Sioux River @ Falls Park,11.89,9.27,1.03,,35.0,,0.07,2.9
1022,2016-10-18,8.25,Big Sioux River @ Falls Park,12.85,8.25,1.121,2.8,48.0,,0.02,3.4
1023,2016-10-25,8.27,Big Sioux River @ Falls Park,10.11,11.95,1.1,4.1,31.0,,0.04,3.1
1024,2016-11-01,8.28,Big Sioux River @ Falls Park,9.81,12.08,1.08,3.5,23.3,,0.02,2.7
1025,2016-11-08,8.25,Big Sioux River @ Falls Park,8.93,12.23,1.017,4.0,40.0,,0.02,
1026,2016-11-15,8.2,Big Sioux River @ Falls Park,6.92,8.75,1.011,4.5,24.0,,,2.0
1027,2016-11-21,8.21,Big Sioux River @ Falls Park,0.35,14.45,1.04,3.1,12.4,,0.03,2.6
1028,2016-11-29,8.19,Big Sioux River @ Falls Park,2.34,13.0,1.129,5.7,27.3,,0.01,3.1
1029,2016-12-05,8.26,Big Sioux River @ Falls Park,1.93,10.06,1.158,2.0,19.6,,0.04,4.2
1030,2016-12-13,7.92,Big Sioux River @ Falls Park,-0.04,14.08,1.604,1.0,2.4,,0.11,4.3
1031,2016-12-20,7.97,Big Sioux River @ Falls Park,0.02,14.31,1.509,2.6,5.0,,0.21,3.6
1032,2016-12-27,7.88,Big Sioux River @ Falls Park,-0.09,13.43,1.069,6.9,19.2,,0.24,2.1
1033,2017-01-03,8.0,Big Sioux River @ Falls Park,-0.05,10.89,1.589,2.3,3.5,,0.25,3.5
1034,2017-01-10,,Big Sioux River @ Falls Park,-0.04,9.65,1.572,3.5,2.7,,0.18,3.2
1035,2017-01-17,8.22,Big Sioux River @ Falls Park,-0.05,19.61,1.667,2.1,2.8,,0.22,2.8
1036,2017-01-23,8.08,Big Sioux River @ Falls Park,0.11,10.26,0.565,12.6,28.0,,1.0,2.5
1037,2017-01-31,8.27,Big Sioux River @ Falls Park,0.08,11.27,1.623,4.9,12.0,,0.4,2.3
1038,2017-02-06,8.25,Big Sioux River @ Falls Park,0.42,14.34,1.318,3.6,7.0,,0.24,2.7
1039,2017-02-14,8.19,Big Sioux River @ Falls Park,0.24,12.9,0.648,14.5,29.5,,0.52,1.2
1040,2017-02-22,8.3,Big Sioux River @ Falls Park,7.63,11.01,0.999,3.0,27.0,,0.13,1.4
1041,2017-02-28,8.38,Big Sioux River @ Falls Park,3.42,13.68,1.281,2.6,14.5,,0.11,2.0
1042,2017-03-07,8.46,Big Sioux River @ Falls Park,5.75,9.03,1.325,2.0,16.7,,0.03,1.4
1043,2017-03-16,8.34,Big Sioux River @ Falls Park,1.06,11.82,1.464,3.6,10.7,,0.07,2.0
1044,2017-03-21,8.48,Big Sioux River @ Falls Park,5.99,9.59,1.319,4.5,19.0,,0.03,1.4
1045,2017-03-28,8.46,Big Sioux River @ Falls Park,8.26,10.41,1.379,1.9,25.0,,0.02,1.2
1046,2017-04-04,8.43,Big Sioux River @ Falls Park,10.49,8.18,1.32,5.1,22.0,,0.02,1.2
1047,2017-04-11,8.44,Big Sioux River @ Falls Park,5.6,10.64,1.307,4.5,13.0,,0.01,0.87
1048,2017-04-18,8.49,Big Sioux River @ Falls Park,14.74,6.63,1.179,5.7,77.0,,0.03,1.4
1049,2017-04-27,8.56,Big Sioux River @ Falls Park,6.01,7.99,1.201,4.4,17.0,,0.02,1.5
1050,2017-05-02,8.2,Big Sioux River @ Falls Park,7.02,8.14,1.129,5.0,219.0,2420.0,0.1,2.0
1051,2017-05-04,8.3,Big Sioux River @ Falls Park,12.75,6.41,1.257,3.3,66.0,365.0,0.07,3.3
1052,2017-05-09,8.5,Big Sioux River @ Falls Park,17.61,7.62,1.224,5.9,71.0,34.0,0.02,2.1
1053,2017-05-11,8.66,Big Sioux River @ Falls Park,17.13,7.94,1.214,7.0,63.0,37.0,0.02,1.7
1054,2017-05-15,8.5,Big Sioux River @ Falls Park,20.46,6.34,1.111,13.2,97.0,2420.0,0.08,1.1
1055,2017-05-18,8.36,Big Sioux River @ Falls Park,14.63,7.75,1.182,3.9,85.0,2092.0,0.23,1.8
1056,2017-05-23,8.39,Big Sioux River @ Falls Park,11.79,7.54,1.313,3.4,92.0,602.0,0.03,5.1
1057,2017-05-25,8.38,Big Sioux River @ Falls Park,14.83,8.52,1.309,3.3,64.0,256.0,0.03,
1058,2017-05-31,8.51,Big Sioux River @ Falls Park,16.23,8.58,1.325,3.6,72.0,175.0,0.02,3.1
1059,2017-06-01,8.52,Big Sioux River @ Falls Park,19.15,8.4,1.315,4.9,85.0,226.0,0.01,2.9
1060,2017-06-06,8.5,Big Sioux River @ Falls Park,22.06,7.03,1.276,3.6,64.0,172.0,0.04,2.1
1061,2017-06-08,8.61,Big Sioux River @ Falls Park,25.31,7.03,1.232,6.0,79.0,248.0,0.02,1.7
1062,2017-06-13,8.42,Big Sioux River @ Falls Park,22.47,6.51,1.079,4.4,81.0,2420.0,0.12,
1063,2017-06-15,8.39,Big Sioux River @ Falls Park,23.5,7.13,1.153,3.9,99.0,2053.0,0.13,3.9
1064,2017-06-20,8.57,Big Sioux River @ Falls Park,20.7,8.99,1.23,3.5,93.0,649.0,0.02,3.2
1065,2017-06-22,8.8,Big Sioux River @ Falls Park,22.73,8.87,1.129,8.3,134.0,620.0,0.04,1.7
1066,2017-06-27,8.66,Big Sioux River @ Falls Park,19.04,9.58,1.03,10.6,108.0,326.0,0.02,0.84
1067,2017-06-29,8.45,Big Sioux River @ Falls Park,22.74,8.81,0.802,7.8,114.0,2420.0,0.04,1.2
1068,2017-07-03,8.56,Big Sioux River @ Falls Park,23.17,8.6,1.056,7.7,71.0,291.0,0.02,1.4
1069,2017-07-07,8.51,Big Sioux River @ Falls Park,24.68,8.15,1.004,7.8,50.0,260.0,0.04,0.36
1070,2017-07-11,8.5,Big Sioux River @ Falls Park,24.52,8.13,1.027,9.1,38.0,172.0,0.03,0.017
1071,2017-07-14,8.44,Big Sioux River @ Falls Park,23.0,8.78,1.019,9.2,43.0,138.0,0.01,0.01
1072,2017-07-18,8.37,Big Sioux River @ Falls Park,24.5,8.38,0.778,14.0,40.0,7270.0,0.02,0.01
1073,2017-07-20,9.12,Big Sioux River @ Falls Park,26.77,8.44,0.874,13.2,114.0,414.0,0.02,0.01
1074,2017-07-25,8.55,Big Sioux River @ Falls Park,24.21,8.41,0.788,13.1,110.0,262.0,0.02,0.01
1075,2017-07-27,8.56,Big Sioux River @ Falls Park,24.73,8.3,0.752,7.0,79.0,532.0,0.02,0.27
1076,2017-08-01,8.74,Big Sioux River @ Falls Park,26.22,7.61,0.746,8.3,118.0,134.0,0.03,0.01
1077,2017-08-03,8.29,Big Sioux River @ Falls Park,22.19,7.35,0.801,9.4,151.0,548.0,0.01,0.016
1078,2017-08-08,8.7,Big Sioux River @ Falls Park,21.45,9.16,0.776,17.1,206.0,261.0,0.02,0.016
1079,2017-08-10,9.07,Big Sioux River @ Falls Park,22.33,8.91,0.744,12.7,220.0,244.0,0.03,0.01
1080,2017-08-10,9.07,Big Sioux River @ Falls Park,22.33,8.91,0.744,11.0,220.0,244.0,0.03,
1081,2017-08-15,8.68,Big Sioux River @ Falls Park,20.85,9.09,0.751,13.3,177.0,199.0,0.02,0.01
1082,2017-08-17,8.77,Big Sioux River @ Falls Park,21.05,9.3,0.694,13.3,110.0,2613.0,0.03,0.01
1083,2017-08-22,8.27,Big Sioux River @ Falls Park,19.1,9.37,0.573,3.1,80.0,8164.0,0.07,0.61
1084,2017-08-24,8.43,Big Sioux River @ Falls Park,21.09,8.77,1.013,2.3,31.0,833.0,0.07,0.9
1085,2017-08-29,8.48,Big Sioux River @ Falls Park,21.02,9.13,0.938,5.8,37.0,548.0,0.04,0.46
1086,2017-08-31,8.64,Big Sioux River @ Falls Park,23.33,8.66,0.879,8.1,39.0,411.0,0.05,0.98
1087,2017-09-05,8.59,Big Sioux River @ Falls Park,17.5,9.55,0.991,4.2,34.0,248.0,0.01,1.3
1088,2017-09-07,8.61,Big Sioux River @ Falls Park,18.94,9.52,0.974,8.3,43.0,86.0,0.03,0.98
1089,2017-09-12,8.58,Big Sioux River @ Falls Park,22.58,8.64,0.909,9.7,56.0,74.0,0.02,0.56
1090,2017-09-14,8.48,Big Sioux River @ Falls Park,21.41,8.59,0.899,7.0,56.0,115.0,0.01,0.5
1091,2017-09-19,8.47,Big Sioux River @ Falls Park,19.19,9.17,0.89,7.6,60.0,326.0,0.05,0.2
1092,2017-09-22,8.42,Big Sioux River @ Falls Park,21.95,8.7,0.854,8.2,74.0,345.0,0.03,0.18
1093,2017-09-26,8.31,Big Sioux River @ Falls Park,14.76,10.2,0.86,5.3,56.0,921.0,0.02,0.82
1094,2017-09-28,8.42,Big Sioux River @ Falls Park,15.21,10.09,0.967,2.3,29.0,613.0,0.04,1.3
1095,2017-10-03,8.17,Big Sioux River @ Falls Park,14.29,10.84,0.217,4.4,114.0,,0.1,0.52
1096,2017-10-10,8.34,Big Sioux River @ Falls Park,8.89,12.26,1.308,1.6,26.0,,0.08,2.3
1097,2017-10-17,8.33,Big Sioux River @ Falls Park,10.46,11.74,1.439,1.9,20.0,,0.04,2.7
1098,2017-10-24,8.36,Big Sioux River @ Falls Park,7.55,12.55,1.202,2.0,24.0,,0.02,3.1
1099,2017-10-31,8.36,Big Sioux River @ Falls Park,1.1,15.25,1.182,2.3,15.0,,0.05,3.7
1100,2017-11-07,8.26,Big Sioux River @ Falls Park,2.14,15.27,1.155,3.3,12.8,,0.03,3.8
1101,2017-11-14,8.33,Big Sioux River @ Falls Park,4.95,13.71,1.197,3.5,8.0,,0.03,4.0
1102,2017-11-21,8.33,Big Sioux River @ Falls Park,0.7,15.4,1.346,1.6,8.0,,0.05,2.1
1103,2017-11-28,8.42,Big Sioux River @ Falls Park,6.17,13.48,1.321,2.7,11.0,,0.04,24.0
1104,2017-12-04,8.35,Big Sioux River @ Falls Park,4.74,13.6,1.298,4.0,8.5,,0.03,1.9
1105,2017-12-12,8.29,Big Sioux River @ Falls Park,-0.14,15.94,1.429,2.5,6.3,,0.04,2.9
1106,2017-12-19,8.32,Big Sioux River @ Falls Park,1.38,14.96,1.362,3.1,9.8,,0.04,2.5
1107,2017-12-26,8.14,Big Sioux River @ Falls Park,-0.06,16.22,1.682,3.8,4.0,,0.18,3.5
1108,2018-01-02,,Big Sioux River @ Falls Park,0.1221785964352498,,,,,,,
1109,2018-01-09,,Big Sioux River @ Falls Park,3.236548408906623,,,,,,,
